6497,04-03-2006 11:27,Supervisor,biocrust,ah3745,t28,b4,soil,Soil,SoilNCDual, 60.0,,0.0,,0.0,,0.0,  1.5523,  0.6667,  8.6625,  0.1846, 23.8169,  0.0865,  0.0117,  0.0036,  0.5729,  0.0140,  0.6497,  0.0116,  1.0385,  0.0098,  0.0545,  0.0032,< LOD,  0.0005,  0.0034,  0.0010,  0.0159,  0.0013,  1.2374,  0.0133,< LOD,  0.0010,  0.0012,  0.0007,  0.0015,  0.0006,  0.0033,  0.0006,  0.0007,  0.0003,< LOD,  0.0003,  0.0115,  0.0008,  0.0299,  0.0007,  0.0128,  0.0006,< LOD,  0.0021,< LOD,  0.0020,< LOD,  0.0015,< LOD,  0.0057,  0.1114,  0.0239,< LOD,  0.0009,< LOD,  0.0006,< LOD,  0.0013,Passed
6498,04-03-2006 11:29,Supervisor,biocrust,ah3745,t28,b4,soil,Soil,SoilNCDual, 60.0,,0.0,,0.0,,0.0,  1.1941,  0.5728, 11.2294,  0.2088, 24.9433,  0.0927,  0.0170,  0.0038,  0.4586,  0.0125,  1.0610,  0.0144,  1.0086,  0.0097,  0.0527,  0.0033,< LOD,  0.0004,  0.0036,  0.0010,  0.0153,  0.0013,  1.1709,  0.0130,< LOD,  0.0009,  0.0009,  0.0007,  0.0009,  0.0005,  0.0035,  0.0006,  0.0005,  0.0003,< LOD,  0.0003,  0.0139,  0.0008,  0.0305,  0.0007,  0.0123,  0.0006,< LOD,  0.0020,< LOD,  0.0019,< LOD,  0.0016,< LOD,  0.0058,  0.1392,  0.0234,< LOD,  0.0009,  0.0006,  0.0005,  0.0021,  0.0013,Passed
6499,04-03-2006 11:30,Supervisor,biocrust,ah3745,t28,b4,soil,Soil,SoilNCDual, 60.0,,0.0,,0.0,,0.0,  2.4070,  0.8361,  3.6938,  0.1252, 19.5416,  0.0649,  0.0170,  0.0037,  1.1814,  0.0207,  0.8072,  0.0113,  1.5855,  0.0123,  0.1359,  0.0037,  0.0061,  0.0006,< LOD,  0.0010,  0.0164,  0.0013,  2.1974,  0.0181,< LOD,  0.0019,  0.0011,  0.0007,  0.0018,  0.0006,  0.0055,  0.0007,  0.0010,  0.0004,< LOD,  0.0004,  0.0117,  0.0008,  0.0311,  0.0010,  0.0397,  0.0010,< LOD,  0.0026,< LOD,  0.0026,< LOD,  0.0016,< LOD,  0.0052,  0.0573,  0.0224,< LOD,  0.0008,< LOD,  0.0008,  0.0024,  0.0019,Passed
6500,04-03-2006 11:31,Supervisor,biocrust,ah3745,t28,b4,soil,Soil,SoilNCDual, 60.0,,0.0,,0.0,,0.0,  2.7525,  0.8990,  2.4118,  0.1070, 18.6500,  0.0603,  0.0193,  0.0038,  2.3666,  0.0286,  0.8619,  0.0115,  1.7398,  0.0130,  0.1645,  0.0040,  0.0073,  0.0006,  0.0039,  0.0010,  0.0170,  0.0013,  2.2151,  0.0185,< LOD,  0.0020,  0.0015,  0.0007,  0.0013,  0.0006,  0.0054,  0.0007,  0.0013,  0.0005,< LOD,  0.0004,  0.0106,  0.0008,  0.0263,  0.0009,  0.0311,  0.0009,< LOD,  0.0026,< LOD,  0.0027,< LOD,  0.0016,< LOD,  0.0053,  0.0620,  0.0231,< LOD,  0.0008,< LOD,  0.0008,  0.0024,  0.0018,Passed
6501,04-03-2006 11:33,Supervisor,biocrust,ah3745,t28,b4,soil,Soil,SoilNCDual, 60.0,,0.0,,0.0,,0.0,  2.3552,  0.9409,  2.7123,  0.1159, 18.8318,  0.0659,  0.0238,  0.0041,  4.5007,  0.0381,  0.8625,  0.0116,  2.9670,  0.0170,  0.0699,  0.0036,< LOD,  0.0006,  0.0019,  0.0010,  0.0261,  0.0014,  1.2694,  0.0146,< LOD,  0.0012,  0.0008,  0.0006,  0.0018,  0.0006,  0.0031,  0.0006,  0.0006,  0.0004,< LOD,  0.0003,  0.0107,  0.0009,  0.0350,  0.0010,  0.0162,  0.0007,< LOD,  0.0024,< LOD,  0.0024,< LOD,  0.0016,< LOD,  0.0057,  0.1217,  0.0271,< LOD,  0.0009,< LOD,  0.0007,  0.0021,  0.0017,Passed
6502,04-03-2006 11:34,Supervisor,biocrust,ah3745,t28,b4,soil,Soil,SoilNCDual, 60.0,,0.0,,0.0,,0.0,  1.4959,  0.5995,  7.7301,  0.1797, 25.4357,  0.0958,  0.0196,  0.0041,  0.7253,  0.0148,  0.8335,  0.0128,  2.0636,  0.0136,  0.0496,  0.0034,< LOD,  0.0004,  0.0022,  0.0009,  0.0184,  0.0014,  1.5947,  0.0155,< LOD,  0.0010,  0.0014,  0.0008,  0.0018,  0.0006,  0.0029,  0.0005,< LOD,  0.0003,< LOD,  0.0003,  0.0093,  0.0008,  0.0418,  0.0008,  0.0098,  0.0005,< LOD,  0.0019,< LOD,  0.0020,< LOD,  0.0014,< LOD,  0.0060,  0.1414,  0.0249,< LOD,  0.0009,< LOD,  0.0006,  0.0015,  0.0013,Passed
6503,04-03-2006 11:35,Supervisor,biocrust,ah3745,t28,b4,soil,Soil,SoilNCDual, 60.0,,0.0,,0.0,,0.0,  1.2726,  0.5957,  8.7273,  0.1870, 25.5840,  0.0947,  0.0201,  0.0041,  0.7067,  0.0146,  1.0108,  0.0138,  1.9036,  0.0131,  0.0754,  0.0035,  0.0011,  0.0005,< LOD,  0.0009,  0.0188,  0.0015,  1.5726,  0.0153,< LOD,  0.0010,  0.0016,  0.0008,  0.0018,  0.0006,  0.0030,  0.0005,  0.0006,  0.0003,< LOD,  0.0003,  0.0106,  0.0008,  0.0404,  0.0008,  0.0114,  0.0006,< LOD,  0.0020,< LOD,  0.0020,< LOD,  0.0015,< LOD,  0.0059,  0.1291,  0.0241,< LOD,  0.0009,< LOD,  0.0006,< LOD,  0.0013,Passed
6504,04-03-2006 11:37,Supervisor,biocrust,ah3745,t28,b4,soil,Soil,SoilNCDual, 60.0,,0.0,,0.0,,0.0,  2.3238,  0.9715,  2.9037,  0.1094, 19.3285,  0.0663,  0.0275,  0.0045,  5.8122,  0.0424,  0.8253,  0.0113,  4.5856,  0.0211,< LOD,  0.0027,< LOD,  0.0006,< LOD,  0.0010,  0.0047,  0.0013,  0.7849,  0.0120,< LOD,  0.0009,  0.0010,  0.0007,  0.0013,  0.0006,  0.0019,  0.0005,< LOD,  0.0004,< LOD,  0.0003,  0.0112,  0.0009,  0.0465,  0.0010,  0.0076,  0.0006,< LOD,  0.0022,< LOD,  0.0024,< LOD,  0.0016,< LOD,  0.0059,  0.1397,  0.0276,< LOD,  0.0008,< LOD,  0.0007,< LOD,  0.0016,Passed
6505,04-03-2006 11:38,Supervisor,biocrust,ah3745,t28,b4,soil,Soil,SoilNCDual, 60.0,,0.0,,0.0,,0.0,  1.3932,  0.8760,  3.3311,  0.1356, 22.8789,  0.0908,  0.0306,  0.0048,  5.0127,  0.0371,  1.0795,  0.0133,  4.6012,  0.0210,< LOD,  0.0032,< LOD,  0.0005,< LOD,  0.0011,  0.0134,  0.0015,  0.7537,  0.0117,< LOD,  0.0006,  0.0012,  0.0007,  0.0019,  0.0007,  0.0026,  0.0005,< LOD,  0.0003,< LOD,  0.0003,  0.0120,  0.0009,  0.0371,  0.0008,  0.0083,  0.0005,< LOD,  0.0018,< LOD,  0.0020,< LOD,  0.0013,< LOD,  0.0067,  0.1763,  0.0304,< LOD,  0.0009,< LOD,  0.0006,  0.0018,  0.0013,Passed
6506,04-03-2006 11:39,Supervisor,biocrust,ah3745,t28,b4,soil,Soil,SoilNCDual, 60.0,,0.0,,0.0,,0.0,  1.6912,  0.9089,  3.4815,  0.1304, 21.0425,  0.0794,  0.0418,  0.0053,  5.8478,  0.0426,  1.1909,  0.0141,  4.3790,  0.0211,  0.2321,  0.0051,  0.0089,  0.0007,  0.0046,  0.0012,  0.0444,  0.0019,  3.1896,  0.0242,< LOD,  0.0016,  0.0011,  0.0008,  0.0031,  0.0008,  0.0075,  0.0008,  0.0005,  0.0004,< LOD,  0.0004,  0.0127,  0.0009,  0.0321,  0.0009,  0.0376,  0.0008,< LOD,  0.0020,< LOD,  0.0023,< LOD,  0.0014,< LOD,  0.0061,  0.0835,  0.0274,< LOD,  0.0009,< LOD,  0.0007,  0.0029,  0.0015,Passed
6507,04-03-2006 11:41,Supervisor,biocrust,ah3745,t28,b4,soil,Soil,SoilNCDual, 60.0,,0.0,,0.0,,0.0,  2.4131,  0.8087,  4.4233,  0.1484, 22.2640,  0.0865,  0.0524,  0.0054,  3.1162,  0.0313,  1.7238,  0.0169,  3.5714,  0.0189,  0.3906,  0.0060,  0.0141,  0.0007,  0.0116,  0.0012,  0.0575,  0.0020,  3.9986,  0.0262,< LOD,  0.0017,  0.0010,  0.0009,  0.0039,  0.0008,  0.0087,  0.0009,  0.0009,  0.0004,< LOD,  0.0004,  0.0149,  0.0009,  0.0237,  0.0007,  0.0393,  0.0008,< LOD,  0.0020,< LOD,  0.0022,< LOD,  0.0014,< LOD,  0.0063,  0.1023,  0.0267,< LOD,  0.0009,< LOD,  0.0006,  0.0025,  0.0015,Passed
6508,04-03-2006 11:42,Supervisor,biocrust,ah3745,t28,b4,soil,Soil,SoilNCDual, 60.0,,0.0,,0.0,,0.0,  3.1314,  0.8857,  4.4139,  0.1431, 21.4998,  0.0822,  0.0584,  0.0054,  1.8618,  0.0248,  1.1300,  0.0137,  4.0026,  0.0195,  0.2508,  0.0051,  0.0085,  0.0007,  0.0048,  0.0011,  0.0426,  0.0017,  2.5539,  0.0207,< LOD,  0.0013,  0.0015,  0.0008,  0.0024,  0.0007,  0.0054,  0.0008,  0.0010,  0.0003,< LOD,  0.0003,  0.0141,  0.0009,  0.0308,  0.0008,  0.0293,  0.0007,< LOD,  0.0019,< LOD,  0.0021,< LOD,  0.0014,< LOD,  0.0064,  0.1082,  0.0275,< LOD,  0.0010,< LOD,  0.0006,< LOD,  0.0014,Passed
6509,04-03-2006 11:44,Supervisor,biocrust,ah3745,t28,b4,soil,Soil,SoilNCDual, 60.0,,0.0,,0.0,,0.0,  2.9863,  0.8835,  4.0343,  0.1398, 21.0648,  0.0813,  0.0479,  0.0051,  1.9574,  0.0254,  0.9497,  0.0126,  3.9497,  0.0194,  0.1349,  0.0043,  0.0032,  0.0007,< LOD,  0.0011,  0.0231,  0.0016,  2.1923,  0.0192,< LOD,  0.0012,  0.0013,  0.0008,  0.0026,  0.0007,  0.0051,  0.0007,  0.0009,  0.0003,< LOD,  0.0003,  0.0134,  0.0009,  0.0347,  0.0008,  0.0229,  0.0007,< LOD,  0.0020,< LOD,  0.0021,  0.0017,  0.0014,< LOD,  0.0065,  0.1070,  0.0286,< LOD,  0.0009,< LOD,  0.0006,< LOD,  0.0014,Passed
6510,04-03-2006 11:45,Supervisor,biocrust,ah3745,t28,b4,soil,Soil,SoilNCDual, 60.0,,0.0,,0.0,,0.0,  2.5678,  0.8820,  4.9437,  0.1482, 21.5989,  0.0828,  0.0410,  0.0052,  2.7239,  0.0292,  1.0844,  0.0135,  4.4650,  0.0207,  0.1258,  0.0044,  0.0038,  0.0006,  0.0032,  0.0011,  0.0312,  0.0017,  2.1950,  0.0195,< LOD,  0.0011,< LOD,  0.0008,  0.0025,  0.0008,  0.0048,  0.0007,< LOD,  0.0003,< LOD,  0.0003,  0.0140,  0.0009,  0.0411,  0.0008,  0.0225,  0.0007,< LOD,  0.0018,< LOD,  0.0021,< LOD,  0.0014,< LOD,  0.0067,  0.1299,  0.0289,< LOD,  0.0009,< LOD,  0.0006,  0.0023,  0.0013,Passed
6511,04-03-2006 11:47,Supervisor,biocrust,ah3745,t28,b4,soil,Soil,SoilNCDual, 60.0,,0.0,,0.0,,0.0,  2.1761,  0.9756,  2.5971,  0.1113, 20.4375,  0.0746,  0.0462,  0.0053,  7.3281,  0.0478,  1.0822,  0.0133,  5.0159,  0.0227,  0.2235,  0.0052,  0.0071,  0.0007,  0.0063,  0.0013,  0.0422,  0.0019,  3.1754,  0.0246,< LOD,  0.0016,  0.0018,  0.0008,  0.0028,  0.0008,  0.0075,  0.0008,< LOD,  0.0004,< LOD,  0.0004,  0.0133,  0.0009,  0.0251,  0.0008,  0.0238,  0.0007,< LOD,  0.0020,< LOD,  0.0023,< LOD,  0.0014,< LOD,  0.0061,  0.1156,  0.0280,< LOD,  0.0009,< LOD,  0.0007,  0.0028,  0.0016,Passed
6512,04-03-2006 11:48,Supervisor,biocrust,ah3745,t28,b4,soil,Soil,SoilNCDual, 60.0,,0.0,,0.0,,0.0,  1.9886,  1.0111,  2.4502,  0.1106, 20.4571,  0.0767,  0.0408,  0.0052,  8.5420,  0.0508,  0.8638,  0.0120,  5.7887,  0.0243,  0.0344,  0.0039,< LOD,  0.0006,< LOD,  0.0012,  0.0186,  0.0018,  1.5302,  0.0175,< LOD,  0.0010,  0.0015,  0.0007,  0.0023,  0.0007,  0.0036,  0.0007,  0.0008,  0.0003,< LOD,  0.0003,  0.0099,  0.0009,  0.0373,  0.0009,  0.0218,  0.0006,< LOD,  0.0019,< LOD,  0.0022,< LOD,  0.0014,< LOD,  0.0063,  0.1642,  0.0301,< LOD,  0.0009,< LOD,  0.0006,< LOD,  0.0014,Passed
6513,04-03-2006 11:53,Supervisor,biocrust,ah3745,t28,b4,soil,Soil,SoilNCDual, 60.0,,0.0,,0.0,,0.0,  2.2718,  1.0089,  2.2039,  0.1086, 18.5404,  0.0689,  0.0537,  0.0050,  6.3406,  0.0452,  0.6722,  0.0105,  5.0552,  0.0225,  0.0183,  0.0035,< LOD,  0.0007,< LOD,  0.0011,  0.0177,  0.0015,  1.0931,  0.0143,< LOD,  0.0009,< LOD,  0.0007,  0.0016,  0.0007,  0.0024,  0.0006,  0.0004,  0.0003,< LOD,  0.0003,  0.0097,  0.0009,  0.0440,  0.0009,  0.0101,  0.0005,< LOD,  0.0019,< LOD,  0.0021,< LOD,  0.0014,< LOD,  0.0062,  0.1531,  0.0295,< LOD,  0.0008,< LOD,  0.0006,< LOD,  0.0014,Passed
6514,04-03-2006 11:55,Supervisor,biocrust,ah3745,t28,b4,soil,Soil,SoilNCDual, 60.0,,0.0,,0.0,,0.0,  2.3848,  0.9543,  3.1308,  0.1183, 19.7943,  0.0714,  0.0517,  0.0050,  4.7247,  0.0382,  0.7133,  0.0107,  4.4842,  0.0208,  0.0049,  0.0031,  0.0012,  0.0006,< LOD,  0.0010,  0.0087,  0.0014,  0.6967,  0.0112,< LOD,  0.0008,< LOD,  0.0006,  0.0015,  0.0006,  0.0023,  0.0005,< LOD,  0.0003,< LOD,  0.0003,  0.0079,  0.0008,  0.0448,  0.0009,  0.0091,  0.0006,< LOD,  0.0020,< LOD,  0.0022,< LOD,  0.0014,< LOD,  0.0059,  0.1017,  0.0274,  0.0009,  0.0009,< LOD,  0.0006,< LOD,  0.0015,Passed
6515,04-03-2006 11:56,Supervisor,biocrust,ah3745,t28,b4,soil,Soil,SoilNCDual, 60.0,,0.0,,0.0,,0.0,  3.5682,  1.0526,  0.8241,  0.0563, 15.4774,  0.0354,  0.0257,  0.0037,  5.8328,  0.0448,  0.2246,  0.0061,  3.2491,  0.0178,< LOD,  0.0020,< LOD,  0.0005,< LOD,  0.0009,< LOD,  0.0009,  0.3724,  0.0080,< LOD,  0.0013,  0.0009,  0.0005,< LOD,  0.0005,  0.0014,  0.0005,< LOD,  0.0005,< LOD,  0.0005,  0.0051,  0.0007,  0.0446,  0.0015,  0.0057,  0.0008,< LOD,  0.0034,< LOD,  0.0036,< LOD,  0.0022,< LOD,  0.0043,  0.0653,  0.0211,< LOD,  0.0006,< LOD,  0.0009,< LOD,  0.0025,Passed
6516,04-03-2006 11:57,Supervisor,biocrust,ah3745,t28,b4,soil,Soil,SoilNCDual, 60.0,,0.0,,0.0,,0.0,  3.5045,  1.2024,  1.2107,  0.0727, 15.0987,  0.0447,  0.0505,  0.0049, 11.2025,  0.0626,  0.3392,  0.0076,  6.2891,  0.0258,< LOD,  0.0027,< LOD,  0.0006,< LOD,  0.0012,  0.0049,  0.0013,  0.7740,  0.0127,< LOD,  0.0011,< LOD,  0.0006,  0.0012,  0.0007,  0.0024,  0.0006,< LOD,  0.0004,< LOD,  0.0004,  0.0080,  0.0008,  0.0441,  0.0012,  0.0051,  0.0005,< LOD,  0.0024,< LOD,  0.0027,< LOD,  0.0017,< LOD,  0.0055,  0.1156,  0.0286,< LOD,  0.0007,< LOD,  0.0008,< LOD,  0.0018,Passed
6517,04-03-2006 11:59,Supervisor,biocrust,ah3745,t28,b4,soil,Soil,SoilNCDual, 60.0,,0.0,,0.0,,0.0,  2.7366,  0.8867,  2.5655,  0.0560, 17.3904,  0.0276,  0.0598,  0.0046,  1.8804,  0.0262,  0.6577,  0.0097,  3.1039,  0.0171,  0.0511,  0.0031,  0.0022,  0.0006,< LOD,  0.0010,  0.0121,  0.0012,  1.3078,  0.0144,  0.0027,  0.0025,  0.0008,  0.0006,  0.0016,  0.0006,  0.0056,  0.0007,  0.0010,  0.0006,< LOD,  0.0006,  0.0086,  0.0007,  0.0245,  0.0012,  0.0630,  0.0015,< LOD,  0.0032,< LOD,  0.0034,  0.0035,  0.0022,< LOD,  0.0041,  0.0413,  0.0189,< LOD,  0.0008,< LOD,  0.0011,  0.0026,  0.0026,Passed
6518,04-03-2006 12:00,Supervisor,biocrust,ah3745,t28,b4,soil,Soil,SoilNCDual, 60.0,,0.0,,0.0,,0.0,  2.7517,  0.8992,  2.4794,  0.0722, 17.4479,  0.0397,  0.0704,  0.0050,  0.9628,  0.0201,  0.9244,  0.0114,  3.3203,  0.0178,  0.0957,  0.0037,  0.0038,  0.0007,< LOD,  0.0010,  0.0226,  0.0014,  2.0483,  0.0181,  0.0038,  0.0022,  0.0012,  0.0006,  0.0034,  0.0007,  0.0085,  0.0009,  0.0018,  0.0005,< LOD,  0.0004,  0.0119,  0.0009,  0.0248,  0.0010,  0.0559,  0.0012,< LOD,  0.0026,< LOD,  0.0027,< LOD,  0.0017,  0.0054,  0.0047,  0.0751,  0.0204,< LOD,  0.0008,< LOD,  0.0009,< LOD,  0.0021,Passed
6519,04-03-2006 12:01,Supervisor,biocrust,ah3745,t28,b4,soil,Soil,SoilNCDual, 60.0,,0.0,,0.0,,0.0,  3.6190,  0.8879,  1.5149,  0.0691, 17.6756,  0.0446,  0.0433,  0.0041,  2.0897,  0.0271,  0.6434,  0.0097,  1.9752,  0.0136,  0.0665,  0.0030,  0.0067,  0.0006,< LOD,  0.0009,  0.0131,  0.0012,  1.1264,  0.0131,< LOD,  0.0023,< LOD,  0.0005,  0.0011,  0.0005,  0.0046,  0.0006,< LOD,  0.0006,< LOD,  0.0006,  0.0068,  0.0007,  0.0275,  0.0012,  0.0367,  0.0013,< LOD,  0.0034,< LOD,  0.0034,< LOD,  0.0021,< LOD,  0.0041,  0.0294,  0.0179,< LOD,  0.0007,< LOD,  0.0010,  0.0046,  0.0026,Passed
6520,04-03-2006 12:03,Supervisor,biocrust,ah3745,t28,b4,soil,Soil,SoilNCDual, 60.0,SPECTRUM,100.0,,0.0,,0.0,  3.1589,  0.8767,  1.7796,  0.0779, 18.0646,  0.0491,  0.0489,  0.0043,  2.1273,  0.0273,  0.7573,  0.0105,  2.2170,  0.0145,  0.1073,  0.0035,  0.0081,  0.0006,< LOD,  0.0010,  0.0172,  0.0012,  1.2621,  0.0139,< LOD,  0.0021,  0.0011,  0.0006,  0.0008,  0.0005,  0.0050,  0.0007,  0.0011,  0.0006,< LOD,  0.0005,  0.0078,  0.0007,  0.0259,  0.0011,  0.0357,  0.0012,< LOD,  0.0031,< LOD,  0.0031,< LOD,  0.0019,< LOD,  0.0044,  0.0376,  0.0187,< LOD,  0.0008,< LOD,  0.0010,  0.0028,  0.0024,Passed
6521,04-03-2006 12:05,Supervisor,biocrust,ah3745,t28,b4,soil,Soil,SoilNCDual, 60.0,,0.0,,0.0,,0.0,  2.0415,  0.8994,  3.8763,  0.1403, 21.7287,  0.0856,  0.0535,  0.0053,  3.4475,  0.0321,  1.3102,  0.0144,  4.5907,  0.0210,  0.1199,  0.0044,  0.0016,  0.0006,< LOD,  0.0011,  0.0180,  0.0016,  1.5695,  0.0167,< LOD,  0.0010,< LOD,  0.0007,  0.0026,  0.0007,  0.0031,  0.0006,  0.0004,  0.0003,< LOD,  0.0003,  0.0129,  0.0009,  0.0416,  0.0008,  0.0079,  0.0005,< LOD,  0.0018,< LOD,  0.0020,< LOD,  0.0013,< LOD,  0.0066,  0.1551,  0.0304,< LOD,  0.0009,< LOD,  0.0006,< LOD,  0.0013,Passed
6522,04-03-2006 12:06,Supervisor,biocrust,ah3745,t28,b4,soil,Soil,SoilNCDual, 60.0,,0.0,,0.0,,0.0,  1.1302,  0.7866,  6.6639,  0.1716, 22.6914,  0.0891,  0.0431,  0.0051,  2.6207,  0.0278,  1.2279,  0.0145,  3.8041,  0.0190,  0.1615,  0.0046,  0.0023,  0.0006,< LOD,  0.0011,  0.0247,  0.0017,  1.5963,  0.0165,< LOD,  0.0009,  0.0012,  0.0008,  0.0022,  0.0007,  0.0038,  0.0006,< LOD,  0.0003,< LOD,  0.0003,  0.0141,  0.0009,  0.0384,  0.0008,  0.0097,  0.0005,< LOD,  0.0019,< LOD,  0.0020,< LOD,  0.0014,< LOD,  0.0065,  0.1681,  0.0282,< LOD,  0.0010,< LOD,  0.0006,  0.0019,  0.0013,Passed
6523,04-03-2006 12:07,Supervisor,biocrust,ah3745,t28,b4,soil,Soil,SoilNCDual, 60.0,,0.0,,0.0,,0.0,  2.2011,  0.7617,  6.2701,  0.1636, 23.9409,  0.0898,  0.0418,  0.0051,  1.8564,  0.0232,  1.4725,  0.0156,  3.2288,  0.0173,  0.1718,  0.0046,  0.0038,  0.0006,< LOD,  0.0010,  0.0285,  0.0016,  1.7991,  0.0171,< LOD,  0.0010,  0.0014,  0.0008,  0.0017,  0.0006,  0.0040,  0.0006,< LOD,  0.0003,< LOD,  0.0003,  0.0115,  0.0008,  0.0404,  0.0008,  0.0109,  0.0005,< LOD,  0.0018,< LOD,  0.0019,< LOD,  0.0014,< LOD,  0.0065,  0.1663,  0.0274,< LOD,  0.0009,< LOD,  0.0006,  0.0017,  0.0013,Passed
6524,04-03-2006 12:09,Supervisor,biocrust,ah3745,t28,b4,soil,Soil,SoilNCDual, 60.0,,0.0,,0.0,,0.0,  3.6248,  1.4434,  2.7183,  0.0933, 14.6474,  0.0461,  0.0852,  0.0063, 22.6056,  0.0901,  0.5921,  0.0104, 11.0261,  0.0368,< LOD,  0.0039,< LOD,  0.0008,< LOD,  0.0017,  0.0174,  0.0022,  0.8894,  0.0157,< LOD,  0.0007,< LOD,  0.0007,  0.0021,  0.0009,  0.0026,  0.0006,< LOD,  0.0004,< LOD,  0.0003,  0.0125,  0.0010,  0.0542,  0.0011,  0.0045,  0.0003,< LOD,  0.0016,< LOD,  0.0022,< LOD,  0.0014,< LOD,  0.0061,  0.1381,  0.0347,< LOD,  0.0007,< LOD,  0.0007,< LOD,  0.0016,Passed
6525,04-03-2006 12:10,Supervisor,biocrust,ah3745,t28,b4,soil,Soil,SoilNCDual, 60.0,,0.0,,0.0,,0.0,  1.3185,  0.8102,  7.7556,  0.1577, 23.6756,  0.0806,  0.0638,  0.0060, 10.1830,  0.0519,  1.0426,  0.0136,  6.3830,  0.0255,  0.0429,  0.0041,< LOD,  0.0005,  0.0049,  0.0013,  0.0248,  0.0019,  1.3706,  0.0169,< LOD,  0.0008,< LOD,  0.0007,  0.0022,  0.0008,  0.0024,  0.0006,< LOD,  0.0003,< LOD,  0.0003,  0.0131,  0.0008,  0.0413,  0.0008,  0.0086,  0.0004,< LOD,  0.0017,< LOD,  0.0020,< LOD,  0.0015,< LOD,  0.0062,  0.1786,  0.0300,< LOD,  0.0008,< LOD,  0.0006,  0.0017,  0.0013,Passed
File #,DateTime,Operator,Name,ID,Field1,Field2,test,Application,Method,ElapsedTime,Alloy 1,Match Qual 1,Alloy 2,Match Qual 2,Alloy 3,Match Qual 3,Fe,Fe Err,Co,Co Err,Ni,Ni Err,Cu,Cu Err,Zn,Zn Err,As,As Err,Se,Se Err,Rb,Rb Err,Sr,Sr Err,Zr,Zr Err,Ag,Ag Err,Cd,Cd Err,Sn,Sn Err,Sb,Sb Err,Ba,Ba Err,Hg,Hg Err,Tl,Tl Err,Pb,Pb Err,Cal Check
6526,04-03-2006 12:13,Supervisor,biocrust,ah3745,t28,b4,soil,Soil,SoilNCDual,  2.0,,0.0,,0.0,,0.0,  1.6069,  0.0613,< LOD,  0.0039,< LOD,  0.0023,  0.0058,  0.0036,  0.0091,  0.0047,< LOD,  0.0011,< LOD,  0.0012,  0.0334,  0.0070,  0.0419,  0.0031,  0.0094,  0.0022,< LOD,  0.0086,< LOD,  0.0077,< LOD,  0.0045,< LOD,  0.0340,  0.4342,  0.1845,< LOD,  0.0049,< LOD,  0.0024,< LOD,  0.0059,Passed
File #,DateTime,Operator,Name,ID,Field1,Field2,test,Application,Method,ElapsedTime,Alloy 1,Match Qual 1,Alloy 2,Match Qual 2,Alloy 3,Match Qual 3,Mg,Mg Err,Al,Al Err,Si,Si Err,P,P Err,S,S Err,K,K Err,Ca,Ca Err,Ti,Ti Err,V,V Err,Cr,Cr Err,Mn,Mn Err,Fe,Fe Err,Co,Co Err,Ni,Ni Err,Cu,Cu Err,Zn,Zn Err,As,As Err,Se,Se Err,Rb,Rb Err,Sr,Sr Err,Zr,Zr Err,Ag,Ag Err,Cd,Cd Err,Sn,Sn Err,Sb,Sb Err,Ba,Ba Err,Hg,Hg Err,Tl,Tl Err,Pb,Pb Err,Cal Check
6527,04-03-2006 12:13,Supervisor,biocrust,ah3745,t28,b4,soil,Soil,SoilNCDual, 60.0,,0.0,,0.0,,0.0,  0.8236,  0.5732, 10.4137,  0.2016, 25.9163,  0.0960,  0.0268,  0.0047,  2.0784,  0.0232,  0.9035,  0.0137,  2.0709,  0.0138,  0.0422,  0.0034,< LOD,  0.0004,  0.0027,  0.0010,  0.0219,  0.0015,  1.4749,  0.0151,< LOD,  0.0010,  0.0009,  0.0007,  0.0017,  0.0006,  0.0024,  0.0005,< LOD,  0.0003,< LOD,  0.0003,  0.0101,  0.0007,  0.0379,  0.0008,  0.0082,  0.0005,< LOD,  0.0019,< LOD,  0.0020,  0.0022,  0.0016,< LOD,  0.0057,  0.1528,  0.0239,< LOD,  0.0009,< LOD,  0.0006,  0.0015,  0.0013,Passed
6528,04-03-2006 12:15,Supervisor,biocrust,ah3745,t28,b4,soil,Soil,SoilNCDual, 60.0,,0.0,,0.0,,0.0,  2.1556,  1.0688,  4.2011,  0.1232, 20.3509,  0.0764,  0.0934,  0.0070, 13.9934,  0.0660,  1.2773,  0.0149,  9.4775,  0.0327,  0.2642,  0.0064,  0.0073,  0.0008,< LOD,  0.0016,  0.0520,  0.0027,  3.6683,  0.0298,< LOD,  0.0013,< LOD,  0.0008,  0.0041,  0.0010,  0.0104,  0.0010,  0.0015,  0.0004,< LOD,  0.0003,  0.0160,  0.0010,  0.0289,  0.0008,  0.0288,  0.0006,< LOD,  0.0015,< LOD,  0.0021,< LOD,  0.0013,< LOD,  0.0065,  0.1195,  0.0324,< LOD,  0.0008,< LOD,  0.0006,< LOD,  0.0015,Passed
