Position,Bin_Number,Outlier,File #,DateTime,Operator,Name,ID,Field1,Field2,test,Application,Method,ElapsedTime,Alloy 1,Match Qual 1,Alloy 2,Match Qual 2,Alloy 3,Match Qual 3,Mg,Mg Err,Al,Al Err,Si,Si Err,P,P Err,S,S Err,K,K Err,Ca,Ca Err,Ti,Ti Err,V,V Err,Cr,Cr Err,Mn,Mn Err,Fe,Fe Err,Co,Co Err,Ni,Ni Err,Cu,Cu Err,Zn,Zn Err,As,As Err,Se,Se Err,Rb,Rb Err,Sr,Sr Err,Zr,Zr Err,Ag,Ag Err,Cd,Cd Err,Sn,Sn Err,Sb,Sb Err,Ba,Ba Err,Hg,Hg Err,Tl,Tl Err,Pb,Pb Err,Cal Check
,,0,6227,3/20/2006 13:58,Supervisor,ah3745,biocrust,t28,b4,soil,Soil,SoilNCDual,60,,0,,0,,0,3.1064,1.0017,1.5722,0.0798,16.6777,0.0461,0.0257,0.0039,4.6584,0.0398,0.6562,0.0099,3.0915,0.0173,0.0069,0.0028,< LOD,0.0006,< LOD,0.001,0.0068,0.0011,0.8975,0.0123,< LOD,0.0017,< LOD,0.0006,0.0012,0.0006,0.0029,0.0006,< LOD,0.0005,< LOD,0.0005,0.0094,0.0008,0.0446,0.0013,0.0191,0.0009,< LOD,0.0031,< LOD,0.0032,< LOD,0.002,< LOD,0.0046,0.0819,0.0224,< LOD,0.0007,< LOD,0.001,0.0029,0.0023,Passed
,,0,6228,3/20/2006 14:00,Supervisor,ah3745,biocrust,t28,b4,soil,Soil,SoilNCDual,60,,0,,0,,0,2.9891,0.884,1.2727,0.0625,16.7055,0.0382,0.0181,0.0034,2.2808,0.0287,0.541,0.0089,1.8104,0.0131,0.0612,0.0029,0.0035,0.0006,< LOD,0.0009,0.0076,0.001,1.6728,0.016,< LOD,0.003,0.0013,0.0006,0.0013,0.0006,0.0044,0.0007,0.001,0.0007,< LOD,0.0006,0.0062,0.0007,0.0214,0.0012,0.0562,0.0015,< LOD,0.0037,< LOD,0.0037,0.0038,0.0022,< LOD,0.0042,0.0286,0.0191,< LOD,0.0007,< LOD,0.0011,0.0039,0.0027,Passed
,,0,6229,3/20/2006 14:01,Supervisor,ah3745,biocrust,t28,b4,soil,Soil,SoilNCDual,60,,0,,0,,0,2.5889,1.0346,2.4894,0.0949,16.9923,0.054,0.0536,0.0052,8.3765,0.054,0.9482,0.0122,5.6231,0.0244,0.1946,0.0048,0.0093,0.0007,0.0043,0.0013,0.0341,0.0018,3.5066,0.0264,< LOD,0.0023,0.0014,0.0008,0.0029,0.0008,0.0081,0.0009,0.0016,0.0005,< LOD,0.0004,0.0118,0.0009,0.0321,0.0011,0.0509,0.001,< LOD,0.0023,< LOD,0.0028,< LOD,0.0016,< LOD,0.0054,0.0586,0.0262,< LOD,0.0008,< LOD,0.0008,0.0024,0.002,Passed
,,0,6230,3/20/2006 14:02,Supervisor,ah3745,biocrust,t28,b4,soil,Soil,SoilNCDual,60,,0,,0,,0,3.1781,0.8634,3.6031,0.1128,21.4473,0.0741,0.0577,0.0052,2.0736,0.0254,0.917,0.0118,5.1581,0.0218,0.0095,0.0033,< LOD,0.0006,0.0031,0.001,0.0186,0.0015,1.3081,0.0151,< LOD,0.001,0.0009,0.0007,0.0025,0.0006,0.0032,0.0006,0.0006,0.0003,< LOD,0.0003,0.0095,0.0008,0.0523,0.001,0.0162,0.0007,< LOD,0.0019,< LOD,0.0021,< LOD,0.0014,< LOD,0.006,0.1395,0.0267,< LOD,0.0009,< LOD,0.0006,< LOD,0.0014,Passed
,,0,6231,3/20/2006 14:03,Supervisor,ah3745,biocrust,t28,b4,soil,Soil,SoilNCDual,60,,0,,0,,0,2.7473,0.9032,3.9206,0.1254,20.9086,0.0769,0.0569,0.0055,2.2415,0.0269,0.7791,0.0112,5.6019,0.0229,0.0107,0.0035,< LOD,0.0006,< LOD,0.0011,0.0224,0.0016,1.6281,0.017,< LOD,0.001,< LOD,0.0006,0.0028,0.0007,0.0045,0.0007,< LOD,0.0003,< LOD,0.0003,0.0103,0.0009,0.052,0.0009,0.016,0.0006,< LOD,0.0018,< LOD,0.0021,< LOD,0.0014,< LOD,0.0064,0.1564,0.0287,< LOD,0.0009,< LOD,0.0006,0.002,0.0014,Passed
,,0,6232,3/20/2006 14:08,Supervisor,ah3745,biocrust,t28,b4,soil,Soil,SoilNCDual,60,,0,,0,,0,2.3583,0.9147,2.1659,0.0692,18.332,0.0446,0.0247,0.004,4.2688,0.0372,0.6273,0.0097,3.2239,0.0176,< LOD,0.0028,< LOD,0.0006,< LOD,0.001,0.0084,0.0012,0.7586,0.0114,< LOD,0.0009,< LOD,0.0006,0.0018,0.0006,0.0021,0.0006,< LOD,0.0004,< LOD,0.0003,0.0135,0.0009,0.0386,0.0009,0.0076,0.0006,< LOD,0.0022,< LOD,0.0023,< LOD,0.0015,< LOD,0.0061,0.1468,0.0284,< LOD,0.0008,< LOD,0.0006,0.0028,0.0016,Passed
,,0,6233,3/20/2006 14:09,Supervisor,ah3745,biocrust,t28,b4,soil,Soil,SoilNCDual,60,,0,,0,,0,1.2433,0.8959,4.6131,0.0991,21.1194,0.059,0.0544,0.0055,7.5975,0.0471,1.3361,0.0141,6.359,0.0253,< LOD,0.0035,< LOD,0.0006,< LOD,0.0012,0.0149,0.0017,0.9379,0.0138,< LOD,0.0007,0.0011,0.0007,0.0031,0.0008,0.0032,0.0006,0.0003,0.0003,< LOD,0.0003,0.0196,0.001,0.0268,0.0007,0.0067,0.0004,< LOD,0.0016,< LOD,0.0019,< LOD,0.0013,< LOD,0.0068,0.1807,0.0319,< LOD,0.0008,< LOD,0.0005,< LOD,0.0012,Passed
,,0,6234,3/20/2006 14:10,Supervisor,ah3745,biocrust,t28,b4,soil,Soil,SoilNCDual,60,,0,,0,,0,1.7894,0.9204,3.0046,0.0944,19.7755,0.0595,0.0372,0.0047,6.6725,0.0452,1.0224,0.0125,4.5241,0.0212,< LOD,0.0033,< LOD,0.0006,< LOD,0.0012,0.0143,0.0015,0.7001,0.0114,< LOD,0.0007,< LOD,0.0007,0.0016,0.0007,0.0034,0.0006,0.0005,0.0004,< LOD,0.0003,0.0137,0.0009,0.0324,0.0008,0.007,0.0005,< LOD,0.002,< LOD,0.0021,< LOD,0.0014,< LOD,0.0062,0.1702,0.0299,< LOD,0.0009,< LOD,0.0006,0.002,0.0015,Passed
,,0,6235,3/20/2006 14:12,Supervisor,ah3745,biocrust,t28,b4,soil,Soil,SoilNCDual,60,,0,,0,,0,1.9386,0.8972,3.7692,0.0972,21.5337,0.0638,0.0433,0.0051,7.6111,0.0466,1.1539,0.0133,5.1576,0.0226,< LOD,0.0031,< LOD,0.0006,0.0017,0.0012,0.0136,0.0016,0.6624,0.0113,0.0007,0.0007,0.0012,0.0006,0.002,0.0007,0.004,0.0006,0.0004,0.0003,< LOD,0.0003,0.0149,0.0009,0.0303,0.0008,0.0076,0.0005,< LOD,0.0019,< LOD,0.0021,< LOD,0.0014,< LOD,0.0063,0.1627,0.0301,< LOD,0.0008,< LOD,0.0006,< LOD,0.0014,Passed
,,0,6236,3/20/2006 14:13,Supervisor,ah3745,biocrust,t28,b4,soil,Soil,SoilNCDual,60,,0,,0,,0,1.6044,0.6515,6.4724,0.059,23.859,0.0297,0.0531,0.0054,1.7483,0.0232,0.6084,0.01,3.7233,0.0186,0.0359,0.0037,< LOD,0.0006,< LOD,0.0013,0.0147,0.0019,1.5501,0.016,0.0028,0.0009,0.0015,0.0008,0.0029,0.0007,0.0065,0.0008,0.0007,0.0003,< LOD,0.0003,0.0109,0.0009,0.0159,0.0006,0.025,0.0006,< LOD,0.0015,< LOD,0.0017,< LOD,0.0012,< LOD,0.0063,0.0927,0.0257,< LOD,0.0011,< LOD,0.0006,< LOD,0.0013,Passed
,,0,6237,3/20/2006 14:15,Supervisor,ah3745,biocrust,t28,b4,soil,Soil,SoilNCDual,60,,0,,0,,0,1.3239,0.5983,7.2253,0.0606,24.6526,0.0271,0.0537,0.0055,1.5495,0.0218,0.6282,0.0103,3.8705,0.0189,0.0416,0.0038,< LOD,0.0006,< LOD,0.0013,0.0191,0.0019,1.6329,0.0164,0.0012,0.0008,0.0018,0.0008,0.0027,0.0007,0.0066,0.0008,< LOD,0.0003,< LOD,0.0003,0.012,0.0009,0.0159,0.0005,0.0249,0.0006,< LOD,0.0015,< LOD,0.0016,< LOD,0.0012,< LOD,0.0064,0.0878,0.0263,< LOD,0.0011,< LOD,0.0005,0.0017,0.0012,Passed
,,0,6238,3/20/2006 14:16,Supervisor,ah3745,biocrust,t28,b4,soil,Soil,SoilNCDual,60,,0,,0,,0,1.6672,0.4897,6.5619,0.0897,26.4169,0.0564,0.0461,0.0049,0.1368,0.0099,1.1749,0.0136,1.7907,0.0129,0.2736,0.0049,0.0104,0.0005,0.0078,0.001,0.0523,0.0018,3.957,0.0242,< LOD,0.0017,< LOD,0.0008,0.0023,0.0007,0.0088,0.0008,0.0012,0.0004,< LOD,0.0004,0.0106,0.0008,0.0146,0.0006,0.0455,0.0008,< LOD,0.0019,< LOD,0.0021,< LOD,0.0013,< LOD,0.0059,0.0544,0.0221,< LOD,0.001,< LOD,0.0006,0.0016,0.0014,Passed
,,0,6239,3/20/2006 14:17,Supervisor,ah3745,biocrust,t28,b4,soil,Soil,SoilNCDual,60,,0,,0,,0,1.2411,0.3709,7.6879,0.0946,28.7733,0.061,0.0502,0.0051,0.1129,0.0089,1.3111,0.0146,1.7085,0.0126,0.3008,0.0052,0.0091,0.0005,0.0052,0.001,0.0665,0.002,4.2096,0.0249,0.0016,0.0015,0.0017,0.0009,0.0026,0.0007,0.0091,0.0008,0.0008,0.0003,< LOD,0.0003,0.0119,0.0007,0.0151,0.0005,0.0457,0.0008,< LOD,0.0017,< LOD,0.0019,< LOD,0.0012,< LOD,0.0061,0.0688,0.0222,< LOD,0.001,< LOD,0.0006,0.0018,0.0012,Passed
,,0,6240,3/20/2006 14:18,Supervisor,ah3745,biocrust,t28,b4,soil,Soil,SoilNCDual,60,,0,,0,,0,1.1984,0.9451,2.2654,0.0845,20.1,0.0632,0.0299,0.0049,7.9418,0.0492,0.9327,0.0121,4.9756,0.0225,0.0339,0.0036,< LOD,0.0006,< LOD,0.0012,0.0123,0.0017,1.2221,0.0154,< LOD,0.001,0.0007,0.0007,0.0019,0.0007,0.003,0.0006,0.0006,0.0003,< LOD,0.0003,0.0083,0.0009,0.0335,0.0009,0.0064,0.0005,< LOD,0.0019,< LOD,0.0022,< LOD,0.0014,< LOD,0.0062,0.107,0.0298,< LOD,0.0009,< LOD,0.0006,< LOD,0.0015,Passed
,,0,6241,3/20/2006 14:20,Supervisor,ah3745,biocrust,t28,b4,soil,Soil,SoilNCDual,60,,0,,0,,0,1.3183,0.7923,5.655,0.1241,21.9829,0.065,0.0339,0.0051,5.448,0.0399,1.0175,0.0128,4.4558,0.0209,0.0453,0.0038,< LOD,0.0006,0.0043,0.0012,0.0174,0.0017,2.0803,0.0195,< LOD,0.001,0.0013,0.0008,0.0016,0.0007,0.0035,0.0006,0.0008,0.0003,< LOD,0.0003,0.0109,0.0009,0.0388,0.0008,0.0055,0.0004,< LOD,0.0017,< LOD,0.0019,< LOD,0.0013,< LOD,0.0067,0.1437,0.0309,< LOD,0.0009,< LOD,0.0005,< LOD,0.0012,Passed
,,0,6242,3/20/2006 14:21,Supervisor,ah3745,biocrust,t28,b4,soil,Soil,SoilNCDual,60,,0,,0,,0,0.6534,0.475,8.8022,0.1407,26.8553,0.0647,0.0077,0.0034,0.2211,0.0099,0.9255,0.0123,0.8119,0.0088,0.0586,0.0035,< LOD,0.0004,< LOD,0.001,0.0191,0.0015,1.4189,0.0142,< LOD,0.0008,0.0009,0.0008,0.0011,0.0006,0.0028,0.0005,0.0003,0.0003,< LOD,0.0003,0.0114,0.0008,0.0314,0.0007,0.0071,0.0005,< LOD,0.0018,< LOD,0.0018,< LOD,0.0013,< LOD,0.0065,0.14,0.0267,< LOD,0.001,< LOD,0.0005,< LOD,0.0011,Passed
,,0,6243,3/20/2006 14:22,Supervisor,ah3745,biocrust,t28,b4,soil,Soil,SoilNCDual,60,,0,,0,,0,0.6877,0.3052,11.0522,0.1422,30.3038,0.0633,0.017,0.0038,0.0665,0.007,1.0609,0.013,0.7297,0.0082,0.0906,0.0037,0.0006,0.0003,0.0009,0.0008,0.0243,0.0015,1.5184,0.0146,< LOD,0.0008,0.0016,0.0008,0.0012,0.0005,0.0032,0.0005,0.0006,0.0003,< LOD,0.0003,0.0107,0.0007,0.0299,0.0006,0.0084,0.0005,< LOD,0.0018,< LOD,0.0018,0.0028,0.0014,< LOD,0.0062,0.1674,0.024,< LOD,0.0009,0.0006,0.0005,< LOD,0.0011,Passed
,,0,6244,3/20/2006 14:24,Supervisor,ah3745,biocrust,t28,b4,soil,Soil,SoilNCDual,60,,0,,0,,0,1.3753,0.6131,6.5092,0.0837,25.4485,0.0571,0.076,0.0062,4.7135,0.0351,1.0991,0.0133,5.1861,0.0224,0.109,0.0047,0.0031,0.0006,0.0071,0.0013,0.0334,0.0021,2.9993,0.0236,0.0011,0.001,< LOD,0.0008,0.0027,0.0008,0.0121,0.0009,0.0006,0.0003,< LOD,0.0003,0.016,0.0009,0.0201,0.0006,0.0304,0.0006,< LOD,0.0015,< LOD,0.0017,< LOD,0.0012,< LOD,0.0065,0.1521,0.0284,< LOD,0.001,< LOD,0.0005,0.0019,0.0012,Passed
,,0,6245,3/20/2006 14:25,Supervisor,ah3745,biocrust,t28,b4,soil,Soil,SoilNCDual,54,,0,,0,,0,< LOD,0.6795,6.4103,0.0954,25.0593,0.063,0.0669,0.007,4.6824,0.0396,1.2096,0.0156,5.1999,0.0252,0.1161,0.0054,0.0019,0.0007,0.0041,0.0015,0.0329,0.0024,3.1071,0.0241,< LOD,0.0011,< LOD,0.0008,0.0027,0.0008,0.0113,0.0009,< LOD,0.0003,< LOD,0.0003,0.0186,0.0009,0.0214,0.0006,0.0299,0.0006,< LOD,0.0015,< LOD,0.0018,< LOD,0.0012,< LOD,0.0069,0.1503,0.0298,< LOD,0.001,< LOD,0.0005,0.0029,0.0012,Passed
,,0,6246,3/20/2006 14:26,Supervisor,ah3745,biocrust,t28,b4,soil,Soil,SoilNCDual,60,,0,,0,,0,1.117,0.4599,7.415,0.1158,27.5176,0.0696,0.062,0.0058,1.2057,0.0184,1.6499,0.0162,2.9069,0.0165,0.2957,0.0056,0.0068,0.0005,0.0042,0.0011,0.0526,0.002,4.1092,0.0257,< LOD,0.0014,0.0013,0.0009,0.0031,0.0007,0.0083,0.0008,0.0006,0.0003,< LOD,0.0003,0.0183,0.0009,0.0213,0.0006,0.035,0.0007,< LOD,0.0017,< LOD,0.0019,< LOD,0.0012,< LOD,0.0063,0.1803,0.0251,< LOD,0.001,< LOD,0.0006,0.0025,0.0013,Passed
,,0,6247,3/20/2006 14:27,Supervisor,ah3745,biocrust,t28,b4,soil,Soil,SoilNCDual,60,,0,,0,,0,1.2999,0.4862,7.2006,0.1143,27.2412,0.0691,0.0557,0.0058,1.2672,0.019,1.6835,0.0163,2.944,0.0166,0.3117,0.0056,0.0085,0.0005,0.0064,0.0011,0.056,0.002,4.0241,0.0255,0.0021,0.0014,0.0014,0.0009,0.0035,0.0008,0.0079,0.0008,0.0011,0.0003,< LOD,0.0003,0.0194,0.0009,0.0217,0.0006,0.0334,0.0007,< LOD,0.0017,< LOD,0.0019,< LOD,0.0012,< LOD,0.0064,0.1626,0.0258,< LOD,0.001,< LOD,0.0006,0.0017,0.0012,Passed
,,0,6248,3/20/2006 14:29,Supervisor,ah3745,biocrust,t28,b4,soil,Soil,SoilNCDual,60,,0,,0,,0,1.4921,0.974,4.3793,0.1011,20.7136,0.0595,0.0528,0.0056,9.1512,0.0519,1.0761,0.013,6.4834,0.0258,< LOD,0.0033,< LOD,0.0006,< LOD,0.0013,0.0101,0.0017,0.6297,0.0115,< LOD,0.0005,0.001,0.0007,0.002,0.0008,0.0026,0.0006,0.0005,0.0003,< LOD,0.0003,0.0156,0.001,0.0327,0.0007,0.0072,0.0004,< LOD,0.0016,< LOD,0.0019,< LOD,0.0013,< LOD,0.0069,0.2167,0.0344,< LOD,0.0009,< LOD,0.0005,< LOD,0.0012,Passed
,,0,6249,3/20/2006 14:30,Supervisor,ah3745,biocrust,t28,b4,soil,Soil,SoilNCDual,60,,0,,0,,0,3.052,0.9376,3.5411,0.0869,19.9688,0.0531,0.0528,0.005,6.4301,0.0444,0.7409,0.0108,4.7474,0.0215,< LOD,0.0034,< LOD,0.0006,< LOD,0.0012,0.0138,0.0015,0.8894,0.0128,< LOD,0.0008,< LOD,0.0006,0.0029,0.0008,0.0023,0.0006,0.0009,0.0003,< LOD,0.0003,0.014,0.0009,0.0375,0.0009,0.0064,0.0005,< LOD,0.0019,< LOD,0.0021,0.0019,0.0014,< LOD,0.0064,0.1888,0.0303,< LOD,0.0008,< LOD,0.0006,< LOD,0.0014,Passed
,,0,6250,3/20/2006 14:32,Supervisor,ah3745,biocrust,t28,b4,soil,Soil,SoilNCDual,60,,0,,0,,0,2.0546,0.8345,3.5075,0.1209,21.2089,0.0749,0.0357,0.0046,1.4422,0.022,0.9993,0.0124,3.7972,0.0189,0.0898,0.004,< LOD,0.0006,< LOD,0.0011,0.0317,0.0016,1.9008,0.0178,< LOD,0.001,< LOD,0.0007,0.0033,0.0007,0.0037,0.0007,0.0003,0.0003,< LOD,0.0003,0.0117,0.0009,0.0417,0.0008,0.0113,0.0006,< LOD,0.0018,< LOD,0.002,< LOD,0.0013,< LOD,0.0066,0.1399,0.0291,< LOD,0.001,< LOD,0.0006,0.0017,0.0013,Passed
,,0,6251,3/20/2006 14:33,Supervisor,ah3745,biocrust,t28,b4,soil,Soil,SoilNCDual,60,,0,,0,,0,1.927,0.7233,4.0756,0.1416,25.373,0.0955,0.0282,0.0043,0.8434,0.0156,1.4775,0.0152,3.0557,0.0164,0.0147,0.0033,< LOD,0.0005,< LOD,0.001,0.0079,0.0014,0.9822,0.0125,< LOD,0.0008,< LOD,0.0007,0.0018,0.0006,0.004,0.0006,0.0004,0.0003,< LOD,0.0003,0.0121,0.0008,0.0373,0.0008,0.0076,0.0005,< LOD,0.0019,< LOD,0.0019,< LOD,0.0013,< LOD,0.0064,0.1414,0.0263,< LOD,0.0009,< LOD,0.0005,0.0016,0.0013,Passed
,,0,6252,3/20/2006 14:34,Supervisor,ah3745,biocrust,t28,b4,soil,Soil,SoilNCDual,60,,0,,0,,0,1.944,0.6459,4.3302,0.1154,25.6792,0.0821,0.0441,0.0052,2.1764,0.0246,1.3061,0.0146,2.8722,0.0164,0.3179,0.0054,0.0102,0.0006,0.0051,0.0011,0.0521,0.0019,3.647,0.0243,< LOD,0.0015,< LOD,0.0008,0.0032,0.0007,0.0092,0.0009,0.0015,0.0003,< LOD,0.0003,0.0123,0.0008,0.017,0.0006,0.0411,0.0008,< LOD,0.0018,< LOD,0.002,< LOD,0.0012,< LOD,0.0062,0.0826,0.0249,< LOD,0.001,< LOD,0.0006,< LOD,0.0014,Passed
,,0,6253,3/20/2006 14:35,Supervisor,ah3745,biocrust,t28,b4,soil,Soil,SoilNCDual,60,,0,,0,,0,1.833,0.9424,4.1665,0.1041,20.8555,0.0651,0.0628,0.0059,7.5572,0.0483,1.039,0.013,6.4931,0.0259,0.1676,0.0051,0.0078,0.0007,0.0037,0.0013,0.0427,0.0021,3.2669,0.0257,0.0017,0.0014,0.001,0.0008,0.0043,0.0009,0.0097,0.0009,< LOD,0.0004,< LOD,0.0003,0.0138,0.0009,0.0269,0.0008,0.0313,0.0007,< LOD,0.0017,< LOD,0.0021,< LOD,0.0013,< LOD,0.0062,0.1171,0.0286,< LOD,0.0009,< LOD,0.0006,0.0038,0.0015,Passed
,,0,6254,3/20/2006 14:37,Supervisor,ah3745,biocrust,t28,b4,soil,Soil,SoilNCDual,60,,0,,0,,0,4.2587,0.8493,4.7402,0.1317,24.0839,0.0839,0.0303,0.0045,0.281,0.011,1.8058,0.0162,4.3634,0.0195,0.004,0.0032,< LOD,0.0005,< LOD,0.001,0.0043,0.0014,0.7807,0.0113,< LOD,0.0007,< LOD,0.0007,0.0022,0.0006,0.003,0.0006,< LOD,0.0003,< LOD,0.0003,0.0173,0.0009,0.0302,0.0007,0.0086,0.0005,< LOD,0.0018,< LOD,0.0019,< LOD,0.0013,< LOD,0.0063,0.134,0.0265,< LOD,0.001,< LOD,0.0005,0.002,0.0012,Passed
,,0,6255,3/20/2006 14:38,Supervisor,ah3745,biocrust,t28,b4,soil,Soil,SoilNCDual,60,,0,,0,,0,2.048,0.7812,5.6375,0.1607,23.0938,0.0907,0.0311,0.0047,1.5991,0.0219,1.6684,0.0162,4.0666,0.0194,0.036,0.0037,< LOD,0.0006,0.0032,0.0011,0.0173,0.0015,1.8143,0.0174,< LOD,0.0011,0.0012,0.0007,0.0017,0.0006,0.0029,0.0006,0.0007,0.0003,< LOD,0.0003,0.0169,0.0009,0.0324,0.0008,0.0089,0.0006,< LOD,0.002,< LOD,0.0022,< LOD,0.0015,< LOD,0.0062,0.1595,0.0266,< LOD,0.0009,< LOD,0.0006,< LOD,0.0013,Passed
,,0,6256,3/20/2006 14:39,Supervisor,ah3745,biocrust,t28,b4,soil,Soil,SoilNCDual,60,,0,,0,,0,2.6529,0.9063,1.9962,0.0841,20.6069,0.0663,0.0313,0.0045,7.023,0.0458,0.4749,0.009,4.1378,0.0201,0.0205,0.0031,< LOD,0.0005,0.0017,0.0011,0.0197,0.0015,1.8056,0.0181,< LOD,0.0013,0.0013,0.0007,0.0017,0.0007,0.0042,0.0007,0.0011,0.0004,< LOD,0.0003,0.0086,0.0008,0.0213,0.0008,0.0183,0.0006,< LOD,0.0021,< LOD,0.0022,< LOD,0.0014,< LOD,0.0058,0.0884,0.0266,< LOD,0.0008,< LOD,0.0006,< LOD,0.0015,Passed
,,0,6257,3/20/2006 14:40,Supervisor,ah3745,biocrust,t28,b4,soil,Soil,SoilNCDual,60,,0,,0,,0,3.0267,0.9142,3.0805,0.0961,19.8251,0.0603,0.0787,0.0056,1.6551,0.0245,1.36,0.0142,4.0496,0.0198,0.2713,0.0051,0.0139,0.0008,0.0044,0.0012,0.0416,0.0017,2.8046,0.0216,< LOD,0.0021,0.0011,0.0007,0.0028,0.0007,0.0078,0.0009,0.001,0.0005,< LOD,0.0004,0.0113,0.0008,0.0207,0.0009,0.0682,0.0012,< LOD,0.0023,< LOD,0.0025,< LOD,0.0015,< LOD,0.005,0.0594,0.0212,< LOD,0.0009,< LOD,0.0008,0.0041,0.0019,Passed
,,0,6258,3/20/2006 14:42,Supervisor,ah3745,biocrust,t28,b4,soil,Soil,SoilNCDual,60,,0,,0,,0,3.0794,0.8178,2.2791,0.102,21.7197,0.0722,0.0184,0.0039,0.7342,0.0165,1.1185,0.0129,2.0731,0.0138,0.0924,0.0034,0.0052,0.0006,< LOD,0.0009,0.023,0.0013,1.8673,0.0167,< LOD,0.002,0.0012,0.0007,0.0009,0.0005,0.0038,0.0006,0.0009,0.0005,< LOD,0.0004,0.0085,0.0007,0.0258,0.001,0.0303,0.001,< LOD,0.0027,< LOD,0.0028,0.0017,0.0017,< LOD,0.0049,0.0532,0.021,< LOD,0.0008,< LOD,0.0008,0.0026,0.0019,Passed
,,0,6259,3/20/2006 14:43,Supervisor,ah3745,biocrust,t28,b4,soil,Soil,SoilNCDual,60,,0,,0,,0,2.7139,0.8314,2.1003,0.0917,21.2817,0.0673,0.0175,0.0039,0.9698,0.0185,1.3588,0.014,2.3114,0.0146,0.0494,0.0033,0.0078,0.0006,< LOD,0.0009,0.0149,0.0013,1.4844,0.015,< LOD,0.0015,0.0009,0.0006,0.0019,0.0005,0.0039,0.0006,< LOD,0.0004,< LOD,0.0004,0.0133,0.0008,0.0226,0.0008,0.0213,0.0008,< LOD,0.0024,< LOD,0.0025,< LOD,0.0016,< LOD,0.0052,0.091,0.0229,< LOD,0.0009,< LOD,0.0007,0.0018,0.0018,Passed
,,0,6260,3/20/2006 14:46,Supervisor,ah3745,biocrust,t28,b4,soil,Soil,SoilNCDual,60,,0,,0,,0,3.5248,1.0189,1.8304,0.0834,18.287,0.0574,0.0377,0.0044,6.6454,0.046,0.6429,0.0099,4.5787,0.0211,< LOD,0.0026,< LOD,0.0006,< LOD,0.001,0.0067,0.0013,0.7327,0.0116,< LOD,0.001,0.0009,0.0006,0.0019,0.0007,0.0035,0.0006,0.0008,0.0004,< LOD,0.0004,0.0103,0.0009,0.0551,0.0012,0.0077,0.0006,< LOD,0.0023,< LOD,0.0025,< LOD,0.0016,< LOD,0.0054,0.1006,0.0263,< LOD,0.0009,< LOD,0.0008,< LOD,0.0018,Passed
,,0,6261,3/20/2006 14:47,Supervisor,ah3745,biocrust,t28,b4,soil,Soil,SoilNCDual,60,,0,,0,,0,2.3972,1.0643,3.4347,0.1062,19.5257,0.0672,0.0606,0.0056,10.4149,0.0565,1.0285,0.0127,7.649,0.0283,< LOD,0.0036,< LOD,0.0006,0.0028,0.0013,0.0185,0.0018,1.0587,0.0151,< LOD,0.0009,0.0011,0.0007,0.002,0.0007,0.0039,0.0007,< LOD,0.0003,< LOD,0.0003,0.0105,0.0009,0.0508,0.001,0.0066,0.0005,< LOD,0.0018,< LOD,0.0022,< LOD,0.0015,< LOD,0.0061,0.1606,0.0304,< LOD,0.0008,< LOD,0.0006,< LOD,0.0015,Passed
,,0,6262,3/20/2006 14:49,Supervisor,ah3745,biocrust,t28,b4,soil,Soil,SoilNCDual,60,,0,,0,,0,3.1841,0.7928,3.8871,0.1188,23.3501,0.0792,0.0241,0.0044,1.2235,0.0193,1.1803,0.0133,3.6957,0.0181,< LOD,0.0029,< LOD,0.0005,< LOD,0.0009,0.0076,0.0013,0.8181,0.0114,< LOD,0.001,< LOD,0.0006,0.0012,0.0006,0.002,0.0005,0.0004,0.0004,< LOD,0.0003,0.0104,0.0008,0.037,0.0009,0.0083,0.0006,< LOD,0.0022,< LOD,0.0023,< LOD,0.0016,< LOD,0.0054,0.1084,0.0231,< LOD,0.0009,< LOD,0.0007,< LOD,0.0016,Passed
,,0,6263,3/20/2006 14:50,Supervisor,ah3745,biocrust,t28,b4,soil,Soil,SoilNCDual,60,,0,,0,,0,3.2026,0.9327,4.4867,0.126,21.5652,0.0792,0.055,0.0056,1.7855,0.024,1.397,0.0143,7.2723,0.0261,0.109,0.0044,0.0035,0.0007,0.0023,0.0011,0.028,0.0017,2.0763,0.0197,< LOD,0.0012,0.0009,0.0008,0.002,0.0007,0.0033,0.0006,0.0005,0.0003,< LOD,0.0003,0.0112,0.0008,0.0478,0.0009,0.0121,0.0006,< LOD,0.0018,< LOD,0.0022,< LOD,0.0014,< LOD,0.0061,0.1344,0.0265,< LOD,0.0009,< LOD,0.0006,0.0018,0.0014,Passed
,,0,6264,3/20/2006 14:51,Supervisor,ah3745,biocrust,t28,b4,soil,Soil,SoilNCDual,60,,0,,0,,0,2.1301,1.4155,2.4346,0.1052,15.665,0.062,0.063,0.0064,20.2516,0.0843,0.7282,0.0116,11.5631,0.0375,< LOD,0.0041,< LOD,0.0008,< LOD,0.0018,0.0073,0.0023,1.3423,0.0192,< LOD,0.0008,0.001,0.0007,0.0028,0.001,0.0022,0.0006,< LOD,0.0003,< LOD,0.0003,0.0157,0.0011,0.0454,0.001,0.0056,0.0003,< LOD,0.0015,< LOD,0.0021,0.0022,0.0013,< LOD,0.0065,0.1752,0.0367,< LOD,0.0008,< LOD,0.0006,< LOD,0.0015,Passed
